"","Page","Company_Name","Position_Name","Location_Name"
"1",999,"RobertHalf","DataEntry","MadisonWI"
"2",999,"OnePointPatientCare","PHARMACYTECHNICIANDATAENTRYOPPC","MadisonWI"
"3",999,"Eurofins","DataEntrySpecialist3000SignOnBonus","MadisonWI"
"4",999,"RobertHalf","DataEntryClerk","MiddletonWI"
"5",999,"Hiebing","InsightsAnalyst","MadisonWI"
"6",999,"gener8tor","ResearchAnalyst","MadisonWI"
"7",999,"ExpressEmploymentInternational","DataEntry","DeForestWI"
"8",999,"LatitudeCorp","President","VeronaWI"
"9",999,"SHINETechnologies","DataScientist","FitchburgWI"
"10",999,"Hiebing","PRSocialMediaContentAccountCoordinator","MadisonWI"
"11",999,"ExploreJobSearch","DataEntrySpecialist3000SignOnBonus","MadisonWI"
"12",999,"Hiebing","InsightsIntern","MadisonWI"
"13",999,"TetraTech","DataAnalyst","MadisonWI"
"14",999,"UniversityofWisconsinMadison","DATAANALYST","MadisonWI"
"15",999,"TrekTravel","SchedulingCoordinator","MadisonWI"
"16",999,"AFGInc","DataEntryClerkWorkFromHomePartTimeFocusGroupParticipants","MadisonWI"
"17",999,"ArrowheadPharmaceuticals","MasterDataSpecialist","MadisonWI"
"18",999,"Indeavor","MarketingCommunicationsCoordinator","MadisonWI"
"19",999,"DahlConsulting","ITHelpDeskSupportSpecialist","McFarlandWI"
"20",999,"StellentIT","QA","MadisonWI"
"21",999,"EnsoData","MachineLearningEngineer","MadisonWI"
"22",999,"RobertHalf","DataEntrySpecialist","MiddletonWI"
"23",999,"InformationResourceGroup","QualityAssuranceAnalyst","MadisonWI"
"24",999,"ExpressEmploymentInternational","CustomerServiceRepresentative","MadisonWI"
"25",999,"AximGeospatial","GeospatialDataProcessor","SunPrairieWI"
"26",0,"Pearson","SoftwareDataAnalyst","MadisonWI"
"27",0,"TetraTech","DataAnalyst","MadisonWI"
"28",0,"Staffigo","DataAnalystEntryLevel","MadisonWI"
"29",0,"EurofinsLancasterLaboratories","FinanceAnalyticsIntern","MadisonWI"
"30",0,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"31",0,"Staffigo","JrBusinessIntelligenceAnalyst","MadisonWI"
"32",0,"SSMHealth","BusinessIntelligenceandAnalyticsSpecialist","MadisonWI"
"33",0,"ExploreJobSearch","DataAnalystResearchAnalystIII","MadisonWI"
"34",0,"UWHealth","WCHQDataAnalyst","MadisonWI"
"35",0,"ArrowheadPharmaceuticals","MasterDataSpecialist","MadisonWI"
"36",0,"ElevanceHealth","EnrollmentDataAnalystII","MadisonWI"
"37",0,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"38",0,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"39",0,"ElevanceHealth","DataWarehouseAnalyst","MadisonWI"
"40",0,"UWHealth","AnalyticsConsultantAmbulatoryandPopulationHealth","MadisonWI"
"41",0,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"42",0,"Staffigo","JuniorDataAnalyst","MadisonWI"
"43",0,"ThermoFisherScientific","DataScientistII","MadisonWI"
"44",0,"MadisonInvestments","FixedIncomeAnalyst","MadisonWI"
"45",0,"BakerTillyUS","BusinessAnalyst","MadisonWI"
"46",0,"Eurofins","FinanceAnalyticsIntern","MadisonWI"
"47",0,"CarexConsultingGroup","AnalyticsAnalystRemote","MadisonWI"
"48",0,"RemoteWorkerUS","DataScientistIIOpentoRemote","CottageGroveWI"
"49",0,"AmericanFamilyInsurance","DataEngineerPythonSQLOpentoRemote","MadisonWI"
"50",0,"SAS","AnalyticalConsultantMadisonWI","MadisonWI"
"51",1,"Pearson","SoftwareDataAnalyst","MadisonWI"
"52",1,"TetraTech","DataAnalyst","MadisonWI"
"53",1,"Staffigo","DataAnalystEntryLevel","MadisonWI"
"54",1,"EurofinsLancasterLaboratories","FinanceAnalyticsIntern","MadisonWI"
"55",1,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"56",1,"Staffigo","JrBusinessIntelligenceAnalyst","MadisonWI"
"57",1,"SSMHealth","BusinessIntelligenceandAnalyticsSpecialist","MadisonWI"
"58",1,"ExploreJobSearch","DataAnalystResearchAnalystIII","MadisonWI"
"59",1,"Staffigo","JrBusinessIntelligenceAnalyst","MadisonWI"
"60",1,"UWHealth","WCHQDataAnalyst","MadisonWI"
"61",1,"ArrowheadPharmaceuticals","MasterDataSpecialist","MadisonWI"
"62",1,"ElevanceHealth","EnrollmentDataAnalystII","MadisonWI"
"63",1,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"64",1,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"65",1,"ElevanceHealth","DataWarehouseAnalyst","MadisonWI"
"66",1,"UWHealth","AnalyticsConsultantAmbulatoryandPopulationHealth","MadisonWI"
"67",1,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"68",1,"Staffigo","JuniorDataAnalyst","MadisonWI"
"69",1,"ThermoFisherScientific","DataScientistII","MadisonWI"
"70",1,"MadisonInvestments","FixedIncomeAnalyst","MadisonWI"
"71",1,"BakerTillyUS","BusinessAnalyst","MadisonWI"
"72",1,"Eurofins","FinanceAnalyticsIntern","MadisonWI"
"73",1,"CarexConsultingGroup","AnalyticsAnalystRemote","MadisonWI"
"74",1,"RemoteWorkerUS","DataScientistIIOpentoRemote","CottageGroveWI"
"75",1,"AmericanFamilyInsurance","DataEngineerPythonSQLOpentoRemote","MadisonWI"
"76",2,"Pearson","SoftwareDataAnalyst","MadisonWI"
"77",2,"TetraTech","DataAnalyst","MadisonWI"
"78",2,"Staffigo","DataAnalystEntryLevel","MadisonWI"
"79",2,"EurofinsLancasterLaboratories","FinanceAnalyticsIntern","MadisonWI"
"80",2,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"81",2,"Staffigo","JrBusinessIntelligenceAnalyst","MadisonWI"
"82",2,"SSMHealth","BusinessIntelligenceandAnalyticsSpecialist","MadisonWI"
"83",2,"ExploreJobSearch","DataAnalystResearchAnalystIII","MadisonWI"
"84",2,"Staffigo","JrBusinessIntelligenceAnalyst","MadisonWI"
"85",2,"UWHealth","WCHQDataAnalyst","MadisonWI"
"86",2,"ArrowheadPharmaceuticals","MasterDataSpecialist","MadisonWI"
"87",2,"ElevanceHealth","EnrollmentDataAnalystII","MadisonWI"
"88",2,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"89",2,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"90",2,"ElevanceHealth","DataWarehouseAnalyst","MadisonWI"
"91",2,"UWHealth","AnalyticsConsultantAmbulatoryandPopulationHealth","MadisonWI"
"92",2,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"93",2,"Staffigo","JuniorDataAnalyst","MadisonWI"
"94",2,"ThermoFisherScientific","DataScientistII","MadisonWI"
"95",2,"MadisonInvestments","FixedIncomeAnalyst","MadisonWI"
"96",2,"BakerTillyUS","BusinessAnalyst","MadisonWI"
"97",2,"Eurofins","FinanceAnalyticsIntern","MadisonWI"
"98",2,"CarexConsultingGroup","AnalyticsAnalystRemote","MadisonWI"
"99",2,"RemoteWorkerUS","DataScientistIIOpentoRemote","CottageGroveWI"
"100",2,"AmericanFamilyInsurance","DataEngineerPythonSQLOpentoRemote","MadisonWI"
"101",3,"Pearson","SoftwareDataAnalyst","MadisonWI"
"102",3,"TetraTech","DataAnalyst","MadisonWI"
"103",3,"Staffigo","DataAnalystEntryLevel","MadisonWI"
"104",3,"EurofinsLancasterLaboratories","FinanceAnalyticsIntern","MadisonWI"
"105",3,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"106",3,"Staffigo","JrBusinessIntelligenceAnalyst","MadisonWI"
"107",3,"SSMHealth","BusinessIntelligenceandAnalyticsSpecialist","MadisonWI"
"108",3,"ExploreJobSearch","DataAnalystResearchAnalystIII","MadisonWI"
"109",3,"Staffigo","JrBusinessIntelligenceAnalyst","MadisonWI"
"110",3,"UWHealth","WCHQDataAnalyst","MadisonWI"
"111",3,"ArrowheadPharmaceuticals","MasterDataSpecialist","MadisonWI"
"112",3,"ElevanceHealth","EnrollmentDataAnalystII","MadisonWI"
"113",3,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"114",3,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"115",3,"ElevanceHealth","DataWarehouseAnalyst","MadisonWI"
"116",3,"UWHealth","AnalyticsConsultantAmbulatoryandPopulationHealth","MadisonWI"
"117",3,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"118",3,"Staffigo","JuniorDataAnalyst","MadisonWI"
"119",3,"ThermoFisherScientific","DataScientistII","MadisonWI"
"120",3,"MadisonInvestments","FixedIncomeAnalyst","MadisonWI"
"121",3,"BakerTillyUS","BusinessAnalyst","MadisonWI"
"122",3,"Eurofins","FinanceAnalyticsIntern","MadisonWI"
"123",3,"CarexConsultingGroup","AnalyticsAnalystRemote","MadisonWI"
"124",3,"RemoteWorkerUS","DataScientistIIOpentoRemote","CottageGroveWI"
"125",3,"AmericanFamilyInsurance","DataEngineerPythonSQLOpentoRemote","MadisonWI"
"126",4,"Staffigo","DataAnalystEntryLevel","MadisonWI"
"127",4,"StateofWisconsinInvestmentBoard","QuantitativeAnalyst","MadisonWI"
"128",4,"ThermoFisherScientific","DataScientistII","MadisonWI"
