"","Page","Company_Name","Position_Name","Location_Name"
"1",999,"Pearson","SoftwareDataAnalyst","MadisonWI"
"2",999,"Staffigo","DataAnalystEntryLevel","MadisonWI"
"3",999,"EurofinsLancasterLaboratories","FinanceAnalyticsIntern","MadisonWI"
"4",999,"Staffigo","JrBusinessIntelligenceAnalyst","MadisonWI"
"5",999,"SSMHealth","BusinessIntelligenceandAnalyticsSpecialist","MadisonWI"
"6",999,"ArrowheadPharmaceuticals","MasterDataSpecialist","MadisonWI"
"7",999,"ExploreJobSearch","DataAnalystResearchAnalystIII","MadisonWI"
"8",999,"UWHealth","WCHQDataAnalyst","MadisonWI"
"9",999,"ElevanceHealth","EnrollmentDataAnalystII","MadisonWI"
"10",999,"UWHealth","AnalyticsConsultantAmbulatoryandPopulationHealth","MadisonWI"
"11",999,"ElevanceHealth","DataWarehouseAnalyst","MadisonWI"
"12",999,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"13",999,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"14",999,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"15",999,"Staffigo","EntryLevelDataAnalyst","MadisonWI"
"16",999,"Staffigo","JuniorDataAnalyst","MadisonWI"
"17",999,"ThermoFisherScientific","DataScientistII","MadisonWI"
"18",999,"MadisonInvestments","FixedIncomeAnalyst","MadisonWI"
"19",999,"Eurofins","FinanceAnalyticsIntern","MadisonWI"
"20",999,"BakerTillyUS","BusinessAnalyst","MadisonWI"
"21",999,"CarexConsultingGroup","AnalyticsAnalystRemote","MadisonWI"
"22",999,"AmericanFamilyInsurance","DataEngineerIOpentoRemote","MadisonWI"
"23",999,"AmericanFamilyInsurance","DataEngineerPythonSQLOpentoRemote","MadisonWI"
"24",999,"SAS","AnalyticalConsultantMadisonWI","MadisonWI"
"25",0,"UniversityofWisconsinMadison","DATAANALYST","MadisonWI"
"26",0,"Hiebing","InsightsAnalyst","MadisonWI"
"27",0,"ExploreJobSearch","DataEntrySpecialist3000SignOnBonus","MadisonWI"
"28",0,"Eurofins","DataEntrySpecialist3000SignOnBonus","MadisonWI"
